,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2792,2015-09-24,8.3,16.3,3.2,11,11,22.0,28.0,63.0,62.0,1025.6,1024.6,13.0,13.6,1,1
2793,2015-09-25,10.1,16.4,31.8,8,10,13.0,26.0,91.0,63.0,1029.3,1027.8,13.4,15.9,1,1
2794,2015-09-26,11.1,20.1,3.4,13,10,22.0,24.0,86.0,48.0,1028.5,1025.4,14.4,18.4,1,1
2795,2015-09-27,12.3,19.2,3.6,12,8,20.0,20.0,70.0,51.0,1023.7,1021.1,15.3,18.3,1,0
2796,2015-09-28,10.9,20.8,0.2,13,2,15.0,17.0,56.0,49.0,1021.1,1017.8,17.3,19.1,0,0
2797,2015-09-29,11.9,23.4,0.0,3,4,15.0,17.0,58.0,55.0,1019.5,1015.8,19.1,21.7,0,0
2798,2015-09-30,16.7,21.4,0.0,10,2,17.0,20.0,57.0,62.0,1022.1,1021.4,21.0,18.7,0,0
2799,2015-10-01,16.8,22.9,0.0,13,0,6.0,24.0,68.0,65.0,1026.4,1022.8,19.9,21.7,0,0
2800,2015-10-02,16.5,23.0,0.0,6,1,4.0,24.0,57.0,57.0,1033.4,1031.8,21.3,21.1,0,0
2801,2015-10-03,14.2,27.5,0.0,13,0,13.0,11.0,62.0,47.0,1030.6,1024.7,21.5,27.3,0,0
2802,2015-10-04,19.8,33.8,0.0,13,13,4.0,28.0,28.0,13.0,1023.4,1021.8,26.4,32.6,0,0
2803,2015-10-05,16.1,37.0,0.0,14,0,11.0,11.0,42.0,16.0,1024.0,1021.1,21.1,35.6,0,0
2804,2015-10-06,20.3,32.3,0.0,14,1,15.0,17.0,37.0,26.0,1023.2,1019.7,23.8,30.6,0,0
2805,2015-10-07,19.7,21.5,0.0,10,9,39.0,26.0,61.0,56.0,1029.6,1033.6,20.3,19.0,0,0
2806,2015-10-08,17.0,21.1,0.0,2,0,13.0,20.0,53.0,57.0,1038.8,1036.0,18.5,19.9,0,0
2807,2015-10-09,16.8,22.7,0.0,3,4,15.0,24.0,51.0,51.0,1034.4,1029.7,20.1,22.0,0,0
2808,2015-10-10,15.7,24.3,0.0,9,0,2.0,17.0,62.0,60.0,1028.9,1025.8,21.2,22.3,0,0
2809,2015-10-11,15.0,24.3,0.0,14,1,9.0,11.0,77.0,65.0,1022.7,1018.6,18.7,21.4,0,1
2810,2015-10-12,16.5,29.5,3.6,15,4,11.0,19.0,50.0,55.0,1016.7,1012.4,22.7,23.4,1,1
2811,2015-10-13,17.5,20.4,1.6,8,2,20.0,20.0,82.0,77.0,1022.3,1022.3,18.3,19.8,1,1
2812,2015-10-14,16.9,23.3,3.4,13,4,6.0,20.0,75.0,60.0,1026.8,1025.2,20.1,22.7,1,0
2813,2015-10-15,16.3,24.0,0.0,5,1,13.0,30.0,65.0,63.0,1026.2,1022.0,21.6,23.1,0,0
2814,2015-10-16,17.3,27.5,0.0,2,0,6.0,20.0,60.0,52.0,1021.7,1018.7,23.3,27.3,0,0
2815,2015-10-17,19.1,26.0,0.0,10,2,17.0,15.0,66.0,64.0,1023.1,1021.4,21.5,23.0,0,1
2816,2015-10-18,18.8,23.2,1.4,9,0,17.0,15.0,69.0,56.0,1029.2,1027.9,19.5,22.1,1,0
2817,2015-10-19,19.4,24.6,0.2,3,1,11.0,24.0,81.0,54.0,1026.6,1022.4,21.8,24.4,0,0
2818,2015-10-20,18.7,26.8,0.4,9,1,6.0,15.0,60.0,55.0,1020.6,1016.3,23.7,26.0,0,0
2819,2015-10-21,19.7,27.9,1.0,14,13,2.0,9.0,58.0,43.0,1013.8,1011.5,24.5,26.3,0,1
2820,2015-10-22,18.6,20.5,8.4,8,11,11.0,31.0,89.0,74.0,1011.4,1010.3,19.6,20.1,1,1
2821,2015-10-23,14.5,21.4,14.8,11,11,19.0,17.0,70.0,55.0,1022.1,1021.6,16.6,19.4,1,0
2822,2015-10-24,12.9,22.3,0.2,14,1,13.0,26.0,62.0,54.0,1024.4,1020.9,17.8,20.7,0,0
2823,2015-10-25,15.2,24.9,0.0,0,4,7.0,19.0,62.0,59.0,1022.1,1017.8,21.1,22.3,0,0
2824,2015-10-26,17.5,29.4,0.0,2,15,9.0,13.0,54.0,53.0,1014.4,1015.1,24.6,22.2,0,1
2825,2015-10-27,15.5,19.6,7.6,8,10,19.0,30.0,65.0,47.0,1025.8,1025.8,16.5,19.3,1,0
2826,2015-10-28,13.4,21.2,0.4,13,0,9.0,20.0,70.0,45.0,1025.3,1022.5,16.4,20.6,0,0
2827,2015-10-29,15.7,23.0,0.0,14,0,7.0,22.0,55.0,40.0,1023.6,1022.1,18.2,21.9,0,0
2828,2015-10-30,14.1,23.1,0.0,13,4,7.0,24.0,59.0,48.0,1023.8,1020.8,19.0,21.8,0,0
2829,2015-10-31,17.1,24.2,0.0,4,4,19.0,28.0,59.0,61.0,1021.8,1018.6,22.2,22.5,0,0
2830,2015-11-01,17.5,26.8,0.0,0,4,15.0,17.0,67.0,59.0,1015.2,1010.6,21.9,25.4,0,1
2831,2015-11-02,18.2,30.7,26.0,7,0,13.0,15.0,75.0,53.0,1011.2,1009.0,21.6,26.4,1,1
2832,2015-11-03,18.6,20.0,1.4,10,9,19.0,17.0,91.0,89.0,1017.0,1016.5,19.0,19.2,1,1
2833,2015-11-04,17.1,19.6,3.8,2,0,24.0,31.0,91.0,83.0,1017.6,1016.3,19.5,19.4,1,1
2834,2015-11-05,16.0,23.4,13.0,4,4,30.0,26.0,94.0,80.0,1014.8,1010.5,18.2,20.5,1,1
2835,2015-11-06,18.2,28.3,11.6,13,4,9.0,13.0,77.0,87.0,1007.7,1006.3,23.3,20.5,1,1
2836,2015-11-07,18.4,24.6,10.0,2,2,9.0,28.0,69.0,69.0,1012.3,1012.3,22.5,21.8,1,0
2837,2015-11-08,16.2,21.7,0.4,11,10,17.0,26.0,67.0,65.0,1020.7,1020.0,18.0,20.4,0,0
2838,2015-11-09,13.7,23.3,0.0,13,0,11.0,17.0,59.0,48.0,1021.3,1017.5,19.5,21.8,0,0
2839,2015-11-10,15.2,25.6,0.0,8,1,2.0,19.0,61.0,45.0,1016.0,1013.5,20.6,24.8,0,0
2840,2015-11-11,18.9,23.9,0.0,8,2,13.0,11.0,82.0,66.0,1020.3,1020.3,20.0,22.1,0,1
2841,2015-11-12,18.3,25.5,2.4,5,1,17.0,17.0,53.0,69.0,1020.4,1018.0,23.5,22.2,1,0
2842,2015-11-13,18.0,28.8,0.4,13,4,7.0,6.0,63.0,60.0,1013.1,1009.8,22.7,23.3,0,1
2843,2015-11-14,17.7,20.1,18.2,8,2,15.0,19.0,81.0,70.0,1014.4,1013.4,18.7,18.9,1,1
2844,2015-11-15,14.9,20.9,29.6,10,8,24.0,19.0,64.0,70.0,1017.7,1017.4,18.2,18.5,1,1
2845,2015-11-16,14.3,22.6,5.0,10,2,17.0,20.0,56.0,43.0,1020.0,1018.0,19.1,21.7,1,0
2846,2015-11-17,14.4,25.1,0.0,13,4,6.0,22.0,55.0,46.0,1019.1,1016.0,20.2,23.7,0,0
2847,2015-11-18,17.4,36.5,0.0,13,13,11.0,22.0,45.0,17.0,1013.6,1009.7,25.1,35.6,0,0
2848,2015-11-19,18.8,31.2,0.0,13,0,9.0,17.0,62.0,54.0,1015.0,1011.7,23.1,28.6,0,0
2849,2015-11-20,21.4,40.9,0.0,12,14,2.0,28.0,63.0,13.0,1012.5,1006.3,25.2,40.7,0,0
2850,2015-11-21,20.3,22.1,0.0,9,9,13.0,24.0,65.0,56.0,1015.6,1017.3,20.8,20.7,0,0
2851,2015-11-22,19.0,22.4,0.0,0,1,17.0,17.0,59.0,58.0,1019.7,1016.7,19.8,20.8,0,0
2852,2015-11-23,17.1,26.5,0.0,14,9,11.0,30.0,60.0,52.0,1011.9,1010.8,22.4,25.4,0,0
2853,2015-11-24,18.7,25.2,0.0,1,4,13.0,28.0,57.0,55.0,1017.4,1014.1,23.6,23.0,0,0
2854,2015-11-25,17.3,32.7,0.0,13,5,9.0,24.0,62.0,44.0,1013.1,1007.4,22.4,28.7,0,0
2855,2015-11-26,22.4,37.8,0.0,6,13,28.0,35.0,31.0,14.0,999.8,1000.0,32.4,36.0,0,0
2856,2015-11-27,16.5,22.6,0.6,9,2,4.0,22.0,54.0,60.0,1016.1,1013.8,21.1,21.6,0,0
2857,2015-11-28,19.1,23.8,0.0,1,4,20.0,17.0,69.0,55.0,1016.7,1016.0,21.5,22.5,0,0
2858,2015-11-29,19.9,26.0,0.0,5,4,17.0,22.0,80.0,65.0,1013.7,1009.7,21.1,25.1,0,0
2859,2015-11-30,18.2,26.3,0.2,15,0,7.0,22.0,65.0,65.0,1012.4,1008.7,21.1,23.8,0,0
2860,2015-12-01,19.0,33.3,0.0,2,4,9.0,31.0,58.0,34.0,1010.3,1006.7,26.3,32.0,0,0
2861,2015-12-02,19.2,22.8,0.0,8,8,22.0,35.0,66.0,59.0,1015.1,1017.0,21.0,19.4,0,0
2862,2015-12-03,17.1,21.7,0.0,2,2,11.0,20.0,52.0,49.0,1027.1,1026.0,19.4,20.3,0,0
2863,2015-12-04,14.6,23.6,0.0,14,0,6.0,19.0,53.0,44.0,1026.3,1024.1,20.3,22.8,0,0
2864,2015-12-05,15.5,24.9,0.0,13,4,7.0,20.0,56.0,52.0,1022.6,1018.9,21.0,24.1,0,0
2865,2015-12-06,16.6,25.8,0.0,9,1,7.0,24.0,58.0,46.0,1020.5,1017.8,23.0,24.9,0,0
2866,2015-12-07,18.8,25.5,0.0,2,0,9.0,22.0,61.0,57.0,1021.4,1019.9,23.2,24.1,0,0
2867,2015-12-08,20.9,25.0,0.0,4,1,11.0,17.0,68.0,64.0,1018.6,1015.8,22.7,24.4,0,0
2868,2015-12-09,21.3,33.3,0.8,5,1,7.0,17.0,70.0,58.0,1014.2,1012.1,24.6,27.5,0,1
2869,2015-12-10,20.2,25.5,15.2,8,0,7.0,19.0,80.0,63.0,1015.9,1011.7,21.3,25.0,1,0
2870,2015-12-11,21.2,35.3,0.2,13,14,17.0,30.0,66.0,13.0,1005.8,1001.1,24.4,34.7,0,0
2871,2015-12-12,18.4,22.6,0.0,0,2,15.0,28.0,57.0,50.0,1014.7,1015.1,20.8,21.4,0,0
2872,2015-12-13,18.2,24.4,0.0,4,4,19.0,30.0,58.0,56.0,1019.3,1016.1,21.4,23.2,0,0
2873,2015-12-14,18.3,29.6,0.0,14,0,9.0,19.0,63.0,59.0,1015.4,1013.4,23.4,25.5,0,0
2874,2015-12-15,20.6,26.9,0.0,1,1,11.0,22.0,72.0,65.0,1015.3,1012.5,23.1,25.0,0,0
2875,2015-12-16,21.1,23.4,0.6,4,3,22.0,13.0,87.0,82.0,1014.8,1016.7,22.9,18.2,0,1
2876,2015-12-17,16.6,26.1,9.8,14,0,9.0,24.0,70.0,60.0,1018.5,1016.9,21.6,24.6,1,0
2877,2015-12-18,19.0,27.5,0.0,0,1,15.0,30.0,58.0,53.0,1016.8,1014.0,24.5,27.1,0,0
2878,2015-12-19,20.3,29.0,0.0,2,4,9.0,20.0,59.0,53.0,1014.6,1012.8,26.3,27.5,0,0
2879,2015-12-20,19.9,30.3,0.0,0,5,11.0,31.0,61.0,52.0,1013.4,1008.7,24.6,28.5,0,0
2880,2015-12-21,23.6,29.1,0.0,1,8,7.0,22.0,56.0,79.0,1014.8,1017.2,27.1,21.5,0,1
2881,2015-12-22,17.7,21.8,29.8,11,4,19.0,2.0,89.0,90.0,1023.2,1021.5,17.8,17.7,1,1
2882,2015-12-23,17.3,23.0,34.0,9,2,13.0,22.0,65.0,59.0,1019.4,1017.7,21.8,22.0,1,0
2883,2015-12-24,16.9,24.6,1.0,2,2,20.0,20.0,60.0,52.0,1019.9,1018.7,21.6,23.9,0,0
2884,2015-12-25,17.5,25.2,0.0,1,0,4.0,20.0,55.0,48.0,1018.7,1015.4,21.8,24.5,0,0
2885,2015-12-26,18.8,26.1,0.6,3,4,17.0,17.0,74.0,77.0,1009.7,1006.0,22.7,23.4,0,1
2886,2015-12-27,17.1,23.0,1.8,10,8,22.0,28.0,74.0,47.0,1016.7,1018.4,17.1,22.3,1,1
2887,2015-12-28,15.3,22.6,2.6,12,10,20.0,24.0,78.0,50.0,1023.7,1023.0,16.7,21.6,1,0
2888,2015-12-29,15.4,24.9,0.2,9,2,20.0,22.0,51.0,38.0,1022.4,1020.7,21.2,24.1,0,0
2889,2015-12-30,15.0,25.6,0.0,7,0,6.0,19.0,60.0,50.0,1019.9,1018.7,20.2,23.7,0,0
2890,2015-12-31,17.4,26.7,0.0,14,0,9.0,24.0,62.0,52.0,1019.4,1016.8,21.3,24.2,0,0
2891,2016-01-01,17.9,25.6,0.0,11,0,2.0,28.0,57.0,52.0,1016.4,1013.7,22.9,24.2,0,0
2892,2016-01-02,18.0,25.4,0.0,11,2,0.0,19.0,60.0,51.0,1013.4,1012.3,22.3,23.5,0,0
2893,2016-01-03,20.2,24.6,0.0,10,9,20.0,22.0,63.0,84.0,1015.2,1014.7,22.2,19.9,0,1
2894,2016-01-04,18.6,23.6,15.0,2,2,6.0,7.0,86.0,89.0,1016.8,1016.3,18.8,19.1,1,1
2895,2016-01-05,17.8,20.3,34.2,9,9,26.0,26.0,87.0,87.0,1016.5,1014.6,19.1,19.5,1,1
2896,2016-01-06,17.4,18.6,51.4,9,10,19.0,20.0,92.0,91.0,1012.3,1011.6,18.2,17.9,1,1
2897,2016-01-07,16.5,24.4,41.4,11,11,22.0,24.0,91.0,66.0,1014.0,1015.8,18.1,21.0,1,0
2898,2016-01-08,15.5,25.4,0.4,7,0,4.0,19.0,58.0,53.0,1020.1,1019.0,20.6,24.1,0,0
2899,2016-01-09,18.5,25.5,0.0,3,0,2.0,22.0,71.0,52.0,1021.9,1018.8,21.2,24.5,0,0
2900,2016-01-10,18.5,27.1,0.0,13,1,9.0,26.0,67.0,53.0,1020.4,1017.5,22.9,26.2,0,0
2901,2016-01-11,20.5,31.6,0.0,2,0,7.0,15.0,69.0,52.0,1013.3,1009.1,24.5,31.1,0,0
2902,2016-01-12,23.5,34.0,0.0,13,10,2.0,24.0,56.0,70.0,1010.4,1012.1,26.5,25.9,0,0
2903,2016-01-13,21.3,31.0,0.0,5,0,4.0,28.0,69.0,59.0,1019.7,1016.2,23.2,26.7,0,0
2904,2016-01-14,22.7,39.2,0.0,9,1,6.0,15.0,50.0,43.0,1011.7,1008.1,30.8,32.4,0,1
2905,2016-01-15,14.3,21.7,34.0,13,8,19.0,22.0,92.0,71.0,1024.4,1024.0,14.5,19.4,1,1
2906,2016-01-16,14.3,23.8,5.4,10,10,20.0,20.0,66.0,45.0,1026.9,1026.1,19.7,22.8,1,0
2907,2016-01-17,16.0,26.1,0.0,10,2,13.0,22.0,71.0,49.0,1025.1,1022.6,20.4,25.1,0,0
2908,2016-01-18,16.7,27.0,0.0,14,0,6.0,20.0,64.0,55.0,1020.6,1017.7,22.1,25.1,0,0
2909,2016-01-19,19.2,30.2,0.0,3,1,6.0,13.0,60.0,54.0,1017.4,1013.3,24.2,29.2,0,0
2910,2016-01-20,21.9,37.5,0.0,2,0,4.0,9.0,39.0,39.0,1012.6,1009.8,27.9,32.1,0,0
2911,2016-01-21,23.6,33.5,0.0,12,1,4.0,20.0,66.0,48.0,1010.5,1007.4,26.2,32.3,0,1
2912,2016-01-22,22.8,29.2,30.6,11,0,7.0,13.0,85.0,76.0,1011.0,1006.4,24.9,25.7,1,1
2913,2016-01-23,22.3,26.0,13.0,8,8,17.0,33.0,60.0,59.0,1006.7,1008.6,25.6,25.5,1,0
2914,2016-01-24,20.8,25.0,0.0,11,2,11.0,15.0,73.0,62.0,1013.4,1012.1,21.9,24.1,0,0
2915,2016-01-25,21.6,25.2,0.0,0,0,13.0,13.0,73.0,64.0,1014.5,1013.3,23.2,24.7,0,0
2916,2016-01-26,21.6,27.8,0.0,0,1,11.0,19.0,73.0,54.0,1017.7,1017.3,22.9,26.4,0,1
2917,2016-01-27,20.8,24.9,2.2,4,4,17.0,15.0,66.0,63.0,1016.2,1014.0,24.0,24.3,1,0
2918,2016-01-28,21.4,27.6,0.4,3,1,17.0,15.0,74.0,64.0,1008.2,1004.7,23.5,27.2,0,0
2919,2016-01-29,22.4,28.1,0.0,5,2,11.0,6.0,72.0,86.0,1003.3,1001.9,26.3,23.2,0,1
2920,2016-01-30,19.5,28.7,9.0,13,2,17.0,17.0,84.0,62.0,1004.9,1002.7,22.4,28.1,1,1
2921,2016-01-31,19.7,31.1,12.8,13,14,15.0,26.0,83.0,26.0,1004.4,1003.3,22.6,31.0,1,0
2922,2016-02-01,21.8,26.5,0.2,6,9,2.0,15.0,42.0,52.0,1004.2,1001.1,26.0,25.5,0,1
2923,2016-02-02,17.0,27.9,2.0,14,2,17.0,24.0,62.0,45.0,1006.3,1004.0,20.9,26.6,1,0
2924,2016-02-03,19.3,28.3,0.0,13,0,4.0,26.0,67.0,59.0,1003.6,1002.2,23.4,27.7,0,1
2925,2016-02-04,19.1,24.8,10.8,11,8,24.0,33.0,87.0,55.0,1012.0,1012.8,19.7,23.5,1,1
2926,2016-02-05,19.6,26.1,3.6,8,10,31.0,39.0,59.0,56.0,1017.4,1017.6,22.0,23.9,1,1
2927,2016-02-06,19.9,27.0,1.8,9,2,20.0,20.0,75.0,49.0,1018.0,1016.9,22.8,26.4,1,0
2928,2016-02-07,19.1,27.4,0.0,14,2,9.0,17.0,76.0,54.0,1018.0,1016.6,22.5,25.7,0,0
2929,2016-02-08,19.0,28.0,0.0,14,2,11.0,17.0,68.0,54.0,1019.1,1017.9,23.0,27.0,0,0
2930,2016-02-09,21.0,27.7,0.0,10,9,26.0,19.0,70.0,47.0,1020.7,1019.6,25.0,27.3,0,0
2931,2016-02-10,19.6,28.5,0.2,13,1,11.0,22.0,68.0,46.0,1016.7,1012.9,23.2,27.6,0,0
2932,2016-02-11,20.7,28.4,0.0,15,0,6.0,20.0,65.0,58.0,1015.8,1014.2,24.6,26.7,0,0
2933,2016-02-12,21.5,28.8,0.0,13,0,7.0,22.0,63.0,58.0,1017.0,1015.1,25.4,27.5,0,0
2934,2016-02-13,20.7,28.9,0.0,3,4,9.0,24.0,60.0,54.0,1014.6,1011.5,25.3,27.7,0,0
2935,2016-02-14,21.1,32.5,0.0,4,10,2.0,4.0,58.0,53.0,1008.4,1005.3,26.2,31.5,0,0
2936,2016-02-15,22.3,29.3,0.0,13,2,15.0,20.0,75.0,62.0,1011.8,1007.7,24.1,27.4,0,0
2937,2016-02-16,21.5,27.9,0.0,11,9,17.0,31.0,36.0,51.0,1009.1,1008.8,25.3,25.6,0,0
2938,2016-02-17,19.5,26.0,0.0,11,2,22.0,22.0,57.0,34.0,1011.4,1008.4,20.5,25.5,0,0
2939,2016-02-18,18.3,26.4,0.0,11,2,11.0,19.0,59.0,47.0,1009.8,1008.7,22.9,26.1,0,0
2940,2016-02-19,20.5,29.4,0.0,7,1,9.0,20.0,70.0,60.0,1012.4,1009.8,23.7,28.6,0,0
2941,2016-02-20,23.1,29.3,0.0,11,8,24.0,26.0,75.0,52.0,1017.7,1018.2,24.6,28.8,0,1
2942,2016-02-21,21.4,27.0,6.0,8,2,9.0,13.0,89.0,67.0,1025.4,1024.6,21.9,26.6,1,1
2943,2016-02-22,20.8,28.8,1.2,13,1,11.0,24.0,71.0,59.0,1025.4,1022.0,24.3,28.0,1,0
2944,2016-02-23,21.8,29.7,0.0,3,1,9.0,22.0,62.0,51.0,1021.3,1017.7,25.4,28.2,0,0
2945,2016-02-24,20.9,29.5,0.0,5,1,11.0,26.0,60.0,58.0,1016.1,1012.9,26.1,28.4,0,0
2946,2016-02-25,21.9,32.8,0.0,4,0,7.0,17.0,62.0,45.0,1012.4,1009.3,26.1,32.2,0,0
2947,2016-02-26,23.2,27.8,0.0,11,9,28.0,22.0,67.0,60.0,1014.9,1015.5,25.4,26.7,0,0
2948,2016-02-27,22.5,27.5,0.0,2,2,17.0,22.0,60.0,55.0,1019.3,1019.0,26.0,25.2,0,0
2949,2016-02-28,20.7,28.1,0.0,13,0,11.0,17.0,62.0,53.0,1018.8,1017.2,23.7,26.3,0,0
2950,2016-02-29,20.5,27.7,0.0,13,9,9.0,20.0,73.0,60.0,1021.2,1020.4,23.0,27.5,0,0
2951,2016-03-01,21.3,28.2,0.0,0,1,4.0,26.0,72.0,47.0,1022.0,1019.9,23.6,27.6,0,0
2952,2016-03-02,20.3,28.8,0.0,5,1,13.0,30.0,59.0,52.0,1021.1,1018.9,25.1,28.1,0,0
2953,2016-03-03,22.2,28.7,0.0,5,4,4.0,26.0,71.0,58.0,1021.3,1019.4,25.2,28.4,0,0
2954,2016-03-04,22.8,28.3,0.0,3,4,20.0,24.0,70.0,53.0,1022.0,1020.1,24.9,26.9,0,0
2955,2016-03-05,20.6,27.6,0.0,5,4,11.0,24.0,64.0,55.0,1021.7,1019.4,24.6,27.2,0,0
2956,2016-03-06,20.8,27.9,0.0,3,4,4.0,20.0,64.0,59.0,1022.9,1021.2,24.9,26.3,0,0
2957,2016-03-07,21.0,28.3,0.0,0,4,7.0,26.0,71.0,57.0,1021.6,1018.8,24.5,26.8,0,0
2958,2016-03-08,22.4,28.1,0.0,4,1,7.0,20.0,61.0,57.0,1023.4,1022.6,26.2,27.0,0,0
2959,2016-03-09,22.9,29.3,0.0,3,4,13.0,24.0,71.0,55.0,1021.6,1017.9,24.8,29.1,0,0
2960,2016-03-10,22.0,30.6,0.0,10,10,2.0,24.0,84.0,59.0,1019.7,1018.9,24.0,28.5,0,0
2961,2016-03-11,22.8,27.8,0.0,1,1,6.0,19.0,79.0,66.0,1020.1,1017.9,23.8,26.8,0,0
2962,2016-03-12,21.8,28.7,0.0,14,0,9.0,24.0,73.0,60.0,1019.6,1018.0,24.6,27.6,0,0
2963,2016-03-13,22.6,27.7,0.0,4,1,11.0,20.0,63.0,63.0,1020.5,1017.9,25.8,26.2,0,0
2964,2016-03-14,21.8,30.7,0.0,14,9,9.0,20.0,84.0,54.0,1016.3,1014.3,22.9,29.9,0,1
2965,2016-03-15,19.9,25.6,16.8,12,8,11.0,26.0,89.0,66.0,1019.5,1018.6,20.2,24.3,1,1
2966,2016-03-16,19.7,26.2,23.0,8,11,9.0,20.0,88.0,58.0,1019.7,1018.0,20.7,25.4,1,1
2967,2016-03-17,19.0,26.1,13.6,7,0,4.0,15.0,92.0,59.0,1017.0,1012.9,19.6,25.5,1,1
2968,2016-03-18,19.6,28.2,3.4,5,5,11.0,13.0,71.0,67.0,1003.6,997.6,23.4,26.4,1,1
2969,2016-03-19,16.2,24.4,4.8,15,9,20.0,22.0,43.0,36.0,1010.9,1011.2,18.4,23.8,1,0
2970,2016-03-20,17.4,22.0,0.2,11,8,15.0,20.0,63.0,81.0,1017.5,1016.8,18.6,18.1,0,1
2971,2016-03-21,15.4,21.2,61.2,15,11,19.0,24.0,91.0,65.0,1018.8,1016.5,15.6,20.7,1,1
2972,2016-03-22,14.3,23.8,25.4,13,8,20.0,19.0,74.0,63.0,1017.5,1015.5,17.1,21.5,1,1
2973,2016-03-23,14.9,25.3,1.6,13,2,20.0,15.0,66.0,51.0,1018.2,1016.9,18.3,23.9,1,0
2974,2016-03-24,16.5,27.4,0.0,13,0,11.0,24.0,73.0,51.0,1020.7,1019.0,19.4,25.8,0,0
2975,2016-03-25,19.3,25.2,0.0,14,14,11.0,9.0,78.0,62.0,1018.9,1016.3,20.4,22.9,0,0
2976,2016-03-26,17.1,26.0,0.0,14,1,17.0,17.0,71.0,59.0,1018.6,1016.0,20.0,24.5,0,0
2977,2016-03-27,19.3,24.2,0.2,8,0,9.0,20.0,83.0,63.0,1018.2,1017.0,22.2,23.0,0,1
2978,2016-03-28,19.4,26.0,34.8,8,2,15.0,20.0,88.0,64.0,1018.7,1015.7,20.6,26.0,1,0
2979,2016-03-29,20.6,23.3,0.0,11,11,13.0,19.0,84.0,84.0,1017.5,1016.0,21.2,21.1,0,1
2980,2016-03-30,19.0,28.7,7.0,13,7,17.0,7.0,81.0,31.0,1015.0,1012.0,20.5,26.8,1,1
2981,2016-03-31,16.5,25.6,1.2,13,10,20.0,20.0,51.0,42.0,1017.1,1016.2,19.9,24.7,1,0
2982,2016-04-01,16.6,25.6,0.0,13,1,15.0,28.0,69.0,58.0,1019.1,1015.1,20.2,24.9,0,0
2983,2016-04-02,18.3,31.2,0.0,13,12,19.0,9.0,63.0,19.0,1016.4,1014.6,19.9,29.7,0,0
2984,2016-04-03,19.5,25.2,0.0,11,2,17.0,19.0,74.0,64.0,1024.6,1022.1,21.2,23.3,0,1
2985,2016-04-04,18.7,23.5,94.4,9,2,6.0,17.0,91.0,71.0,1023.2,1019.6,19.5,23.3,1,1
2986,2016-04-05,18.6,26.2,6.4,5,5,9.0,24.0,64.0,58.0,1020.1,1015.2,23.5,25.6,1,0
2987,2016-04-06,19.9,34.2,0.0,2,5,7.0,26.0,54.0,46.0,1015.9,1011.6,25.0,29.3,0,0
2988,2016-04-07,19.9,20.5,0.2,10,10,26.0,19.0,59.0,54.0,1023.2,1022.3,20.1,19.9,0,0
2989,2016-04-08,17.7,20.6,0.0,13,0,13.0,2.0,71.0,70.0,1023.5,1021.2,18.8,20.5,0,0
2990,2016-04-09,16.0,25.0,0.4,14,9,17.0,15.0,65.0,57.0,1022.0,1018.8,19.3,24.0,0,0
2991,2016-04-10,16.1,27.3,0.0,14,0,19.0,19.0,70.0,51.0,1019.8,1015.5,19.3,23.7,0,0
2992,2016-04-11,16.1,26.5,0.0,14,9,15.0,19.0,51.0,46.0,1017.5,1016.4,19.6,24.1,0,1
2993,2016-04-12,17.4,22.9,8.2,9,10,7.0,22.0,85.0,68.0,1023.1,1021.8,18.3,20.5,1,0
2994,2016-04-13,15.5,24.2,0.6,14,2,11.0,19.0,72.0,57.0,1027.4,1026.3,19.7,22.5,0,0
2995,2016-04-14,15.7,22.9,0.6,8,4,6.0,15.0,88.0,62.0,1030.2,1027.5,18.6,22.3,0,0
2996,2016-04-15,16.5,24.6,1.0,13,4,2.0,19.0,66.0,51.0,1026.4,1021.8,21.3,24.2,0,0
2997,2016-04-16,16.6,25.5,0.0,13,1,7.0,11.0,69.0,49.0,1021.2,1017.8,19.8,24.7,0,0
2998,2016-04-17,19.1,23.2,0.0,11,10,15.0,17.0,73.0,77.0,1022.1,1020.4,20.1,20.5,0,1
2999,2016-04-18,15.1,24.2,2.0,13,10,17.0,17.0,75.0,68.0,1021.8,1019.2,18.9,21.2,1,1
3000,2016-04-19,16.9,23.9,15.0,13,2,13.0,17.0,83.0,68.0,1021.7,1020.1,19.5,22.2,1,1
3001,2016-04-20,16.7,25.5,15.8,13,0,15.0,13.0,82.0,66.0,1024.6,1022.0,19.3,23.2,1,0
3002,2016-04-21,17.3,24.5,0.0,13,4,9.0,13.0,79.0,69.0,1023.1,1019.1,20.2,24.1,0,0
3003,2016-04-22,17.1,25.9,0.0,14,8,13.0,24.0,70.0,69.0,1020.1,1019.1,20.2,21.8,0,1
3004,2016-04-23,16.2,20.2,6.6,11,11,22.0,17.0,83.0,85.0,1024.2,1024.5,16.8,16.5,1,1
3005,2016-04-24,15.3,23.1,3.8,2,2,22.0,20.0,61.0,49.0,1029.8,1029.3,20.1,21.5,1,0
3006,2016-04-25,13.1,22.8,0.0,14,2,13.0,15.0,76.0,53.0,1032.0,1029.4,16.3,21.7,0,0
3007,2016-04-26,14.2,23.7,0.0,14,0,13.0,13.0,75.0,56.0,1030.9,1027.6,17.2,22.2,0,0
3008,2016-04-27,15.3,23.7,0.0,14,4,15.0,19.0,78.0,54.0,1028.1,1023.7,17.8,23.0,0,0
