,index,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2338,2481,2015-12-15,MountGinini,10.5,19.9,0.0,SW,46.0,NNW,SW,6.0,7.0,38.0,40.0,15.8,18.7,No,No
2339,2482,2015-12-16,MountGinini,9.6,17.9,0.0,E,35.0,ESE,SSW,6.0,2.0,62.0,81.0,14.6,15.3,No,Yes
2340,2483,2015-12-17,MountGinini,6.3,20.9,7.6,E,35.0,ENE,NNE,11.0,7.0,98.0,58.0,9.5,16.8,Yes,No
2341,2484,2015-12-18,MountGinini,9.5,24.3,0.0,WNW,33.0,WNW,W,19.0,7.0,73.0,45.0,15.3,22.0,No,No
2342,2485,2015-12-19,MountGinini,14.9,25.5,0.0,NE,33.0,W,WNW,13.0,9.0,49.0,38.0,19.5,23.0,No,No
2343,2486,2015-12-20,MountGinini,15.8,26.6,0.0,NW,59.0,NW,NW,19.0,28.0,46.0,30.0,19.1,24.2,No,Yes
2344,2487,2015-12-21,MountGinini,11.9,17.3,3.8,W,65.0,W,W,26.0,7.0,97.0,37.0,12.5,16.9,Yes,No
2345,2488,2015-12-22,MountGinini,7.4,15.6,0.0,ENE,37.0,E,E,15.0,13.0,97.0,61.0,7.6,13.3,No,No
2346,2489,2015-12-23,MountGinini,5.3,14.2,0.0,E,30.0,E,WNW,2.0,2.0,97.0,94.0,9.7,11.8,No,Yes
2347,2490,2015-12-24,MountGinini,5.8,16.8,1.2,ENE,37.0,E,ENE,19.0,13.0,96.0,47.0,8.0,16.2,Yes,No
2348,2491,2015-12-25,MountGinini,4.5,17.9,0.0,ENE,43.0,NE,NE,13.0,9.0,83.0,45.0,8.6,17.0,No,No
2349,2492,2015-12-26,MountGinini,8.0,12.5,0.0,NNW,54.0,NNW,WNW,19.0,17.0,95.0,98.0,11.6,12.3,No,Yes
2350,2493,2015-12-27,MountGinini,3.0,13.7,30.2,ESE,30.0,SSW,SSE,6.0,6.0,97.0,49.0,5.9,12.7,Yes,No
2351,2494,2015-12-28,MountGinini,1.1,15.9,0.0,ESE,28.0,ESE,E,6.0,6.0,56.0,44.0,8.1,15.0,No,No
2352,2495,2015-12-29,MountGinini,6.8,20.6,0.0,SSW,31.0,SSW,NNE,15.0,4.0,38.0,48.0,13.0,19.3,No,No
2353,2496,2015-12-30,MountGinini,10.5,23.6,0.0,W,28.0,SSW,NW,6.0,7.0,40.0,47.0,16.5,22.4,No,No
2354,2497,2015-12-31,MountGinini,12.2,24.9,0.0,NW,30.0,NW,NNW,4.0,7.0,36.0,34.0,18.4,22.8,No,No
2355,2498,2016-01-01,MountGinini,14.1,24.3,0.0,SSW,56.0,E,S,9.0,6.0,42.0,38.0,19.8,21.2,No,No
2356,2499,2016-01-02,MountGinini,12.9,16.5,0.0,ESE,43.0,SE,SSE,6.0,13.0,60.0,64.0,14.1,15.2,No,No
2357,2500,2016-01-03,MountGinini,8.5,13.1,0.4,E,46.0,E,E,22.0,24.0,97.0,79.0,9.3,12.0,No,Yes
2358,2501,2016-01-04,MountGinini,6.6,9.3,7.2,ENE,54.0,E,E,13.0,13.0,97.0,97.0,7.2,7.7,Yes,Yes
2359,2502,2016-01-05,MountGinini,6.9,9.3,18.4,E,57.0,E,ENE,17.0,19.0,97.0,97.0,7.8,8.6,Yes,Yes
2360,2503,2016-01-06,MountGinini,6.9,11.3,4.6,SE,43.0,ESE,ESE,20.0,7.0,97.0,97.0,7.9,9.2,Yes,No
2361,2504,2016-01-07,MountGinini,4.3,14.5,0.6,SSE,61.0,SE,S,19.0,7.0,96.0,65.0,6.3,12.2,No,No
2362,2505,2016-01-08,MountGinini,6.1,19.3,0.0,SW,24.0,SW,NNW,13.0,7.0,70.0,57.0,11.4,16.9,No,No
2363,2506,2016-01-09,MountGinini,10.2,21.9,0.0,WSW,30.0,NNW,W,6.0,11.0,67.0,52.0,14.9,20.9,No,No
2364,2507,2016-01-10,MountGinini,12.0,24.4,0.0,WNW,35.0,NNE,W,7.0,7.0,52.0,40.0,16.9,22.7,No,No
2365,2508,2016-01-11,MountGinini,15.1,25.1,0.0,WNW,37.0,W,W,7.0,9.0,39.0,36.0,19.8,23.3,No,No
2366,2509,2016-01-12,MountGinini,17.1,26.4,0.0,WSW,44.0,W,W,13.0,13.0,36.0,39.0,21.1,23.4,No,No
2367,2510,2016-01-13,MountGinini,14.1,28.3,0.0,W,57.0,NNW,NW,17.0,19.0,42.0,31.0,20.8,27.1,No,No
2368,2511,2016-01-14,MountGinini,15.9,21.6,0.2,WNW,57.0,WNW,WNW,20.0,19.0,66.0,98.0,17.5,14.4,No,Yes
2369,2512,2016-01-15,MountGinini,-0.5,10.6,3.8,E,44.0,ESE,SE,11.0,7.0,85.0,70.0,3.8,8.1,Yes,No
2370,2513,2016-01-16,MountGinini,2.0,14.9,0.2,E,46.0,ESE,ENE,13.0,13.0,94.0,62.0,6.6,14.3,No,No
2371,2514,2016-01-17,MountGinini,4.4,16.4,0.0,ESE,28.0,E,E,15.0,9.0,95.0,50.0,7.4,15.5,No,No
2372,2515,2016-01-18,MountGinini,7.4,22.3,0.0,W,28.0,SSW,NW,13.0,11.0,60.0,44.0,13.1,21.3,No,No
2373,2516,2016-01-19,MountGinini,11.5,24.5,0.0,W,39.0,W,W,15.0,13.0,52.0,36.0,15.2,22.4,No,No
2374,2517,2016-01-20,MountGinini,15.0,23.9,0.0,W,54.0,WNW,WNW,20.0,20.0,49.0,42.0,15.6,21.6,No,No
2375,2518,2016-01-21,MountGinini,14.7,23.9,0.0,WSW,54.0,W,W,13.0,17.0,67.0,74.0,18.7,19.2,No,No
2376,2519,2016-01-22,MountGinini,13.5,17.2,0.0,W,39.0,WNW,WSW,13.0,15.0,76.0,99.0,16.0,13.7,No,Yes
2377,2520,2016-01-23,MountGinini,10.9,19.4,12.8,WSW,41.0,SSW,WSW,9.0,7.0,98.0,77.0,11.8,17.1,Yes,No
2378,2521,2016-01-24,MountGinini,10.1,21.0,0.2,NW,28.0,NNE,W,4.0,13.0,98.0,60.0,11.5,20.3,No,No
2379,2522,2016-01-25,MountGinini,10.2,17.4,0.0,E,37.0,NE,N,11.0,9.0,99.0,100.0,11.2,16.7,No,Yes
2380,2523,2016-01-26,MountGinini,9.8,16.4,2.6,ENE,37.0,ENE,ENE,11.0,13.0,100.0,98.0,11.0,13.9,Yes,Yes
2381,2524,2016-01-27,MountGinini,9.7,13.7,2.4,ENE,41.0,NE,NNE,17.0,13.0,100.0,100.0,10.1,13.2,Yes,Yes
2382,2525,2016-01-28,MountGinini,9.9,21.3,6.4,N,30.0,W,WSW,13.0,9.0,100.0,55.0,11.0,20.3,Yes,No
2383,2526,2016-01-29,MountGinini,10.8,14.7,0.0,N,48.0,NNE,N,11.0,7.0,93.0,98.0,14.7,11.1,No,Yes
2384,2527,2016-01-30,MountGinini,7.9,16.7,37.0,ENE,65.0,ENE,ENE,13.0,22.0,98.0,97.0,10.2,10.9,Yes,Yes
2385,2528,2016-01-31,MountGinini,5.0,8.8,48.6,NW,50.0,NW,W,13.0,15.0,97.0,97.0,5.9,4.6,Yes,Yes
2386,2529,2016-02-01,MountGinini,4.4,12.4,26.2,NNW,50.0,WNW,SW,9.0,6.0,97.0,95.0,7.0,10.4,Yes,Yes
2387,2530,2016-02-02,MountGinini,6.4,18.7,1.6,WNW,28.0,S,W,6.0,11.0,70.0,57.0,11.0,17.5,Yes,No
2388,2531,2016-02-03,MountGinini,10.9,16.4,0.0,ESE,50.0,WNW,ESE,9.0,7.0,68.0,96.0,13.9,12.8,No,Yes
2389,2532,2016-02-04,MountGinini,7.5,15.8,13.2,ESE,44.0,ESE,E,11.0,9.0,97.0,58.0,7.7,14.8,Yes,No
2390,2533,2016-02-05,MountGinini,4.2,15.4,0.0,ESE,67.0,ESE,E,15.0,20.0,97.0,66.0,6.2,14.3,No,No
2391,2534,2016-02-06,MountGinini,6.1,17.0,0.0,E,52.0,E,ENE,26.0,13.0,98.0,66.0,8.9,15.8,No,No
2392,2535,2016-02-07,MountGinini,8.1,20.1,0.0,E,22.0,ESE,SE,6.0,2.0,43.0,54.0,14.7,18.8,No,No
2393,2536,2016-02-08,MountGinini,11.6,22.5,0.0,SSE,33.0,SE,SE,11.0,4.0,47.0,32.0,15.4,22.1,No,No
2394,2537,2016-02-09,MountGinini,11.3,22.5,0.0,NW,22.0,SSW,WNW,9.0,9.0,51.0,57.0,16.0,20.1,No,No
2395,2538,2016-02-10,MountGinini,11.3,22.5,0.0,SW,37.0,WNW,WSW,17.0,11.0,95.0,34.0,13.9,22.1,No,No
2396,2539,2016-02-11,MountGinini,12.0,21.6,0.0,E,31.0,N,N,6.0,9.0,63.0,67.0,17.0,19.2,No,No
2397,2540,2016-02-12,MountGinini,9.7,20.4,0.4,NNE,28.0,W,NNE,4.0,11.0,62.0,54.0,15.1,18.0,No,No
2398,2541,2016-02-13,MountGinini,12.1,23.2,0.0,WSW,52.0,WNW,W,15.0,15.0,84.0,43.0,15.0,22.3,No,No
2399,2542,2016-02-14,MountGinini,14.8,22.8,0.0,W,67.0,W,WNW,24.0,26.0,42.0,37.0,16.5,21.8,No,No
2400,2543,2016-02-15,MountGinini,8.5,19.9,0.0,WSW,43.0,NNE,WNW,9.0,11.0,98.0,41.0,9.5,19.1,No,No
2401,2544,2016-02-16,MountGinini,6.5,17.7,0.0,WSW,39.0,SW,WNW,17.0,15.0,64.0,53.0,9.9,17.0,No,No
2402,2545,2016-02-17,MountGinini,3.0,17.0,0.0,SW,31.0,W,W,2.0,11.0,57.0,58.0,8.5,15.7,No,No
2403,2546,2016-02-18,MountGinini,6.1,20.2,0.0,W,31.0,SSW,NW,4.0,11.0,54.0,48.0,11.9,18.9,No,No
2404,2547,2016-02-19,MountGinini,9.2,20.9,0.0,WSW,39.0,W,WNW,13.0,13.0,71.0,43.0,12.2,20.5,No,No
2405,2548,2016-02-20,MountGinini,10.9,20.8,0.0,WNW,48.0,WNW,W,13.0,20.0,59.0,43.0,14.0,19.8,No,No
2406,2549,2016-02-21,MountGinini,9.5,21.1,0.0,ENE,30.0,NE,WNW,9.0,13.0,97.0,51.0,10.5,19.5,No,No
2407,2550,2016-02-22,MountGinini,10.4,23.0,0.0,ENE,31.0,NNW,SW,11.0,9.0,54.0,47.0,16.2,21.0,No,No
2408,2551,2016-02-23,MountGinini,12.4,24.9,0.0,WNW,33.0,N,WNW,9.0,13.0,51.0,42.0,16.7,23.5,No,No
2409,2552,2016-02-24,MountGinini,16.6,26.2,0.0,NNW,44.0,NW,NW,17.0,13.0,52.0,37.0,19.1,25.3,No,No
2410,2553,2016-02-25,MountGinini,15.5,26.1,0.0,WNW,59.0,NW,WNW,19.0,20.0,49.0,30.0,17.5,25.6,No,No
2411,2554,2016-02-26,MountGinini,10.0,23.4,0.0,W,43.0,W,SW,4.0,7.0,25.0,27.0,15.8,21.7,No,No
2412,2555,2016-02-27,MountGinini,9.9,19.1,0.0,ENE,31.0,ENE,NNE,15.0,11.0,97.0,65.0,11.1,17.5,No,No
2413,2556,2016-02-28,MountGinini,9.0,22.0,0.0,SW,24.0,SW,WSW,9.0,7.0,80.0,44.0,13.6,22.0,No,No
2414,2557,2016-02-29,MountGinini,10.1,19.8,0.0,ENE,26.0,NE,NW,9.0,11.0,97.0,58.0,10.7,19.3,No,No
2415,2558,2016-03-01,MountGinini,9.5,21.7,0.0,NW,33.0,ENE,NW,11.0,9.0,97.0,47.0,10.2,20.8,No,No
2416,2559,2016-03-02,MountGinini,10.2,23.7,0.0,W,43.0,WNW,WNW,13.0,17.0,54.0,42.0,15.7,22.5,No,No
2417,2560,2016-03-03,MountGinini,15.7,25.1,0.0,NW,33.0,W,WNW,7.0,6.0,44.0,39.0,19.2,22.4,No,No
2418,2561,2016-03-04,MountGinini,12.2,22.7,0.4,NNE,30.0,N,NE,7.0,6.0,57.0,57.0,17.5,19.4,No,No
2419,2562,2016-03-05,MountGinini,14.6,24.8,0.0,E,33.0,SW,ESE,13.0,7.0,53.0,68.0,17.3,17.9,No,Yes
2420,2563,2016-03-06,MountGinini,15.2,25.2,1.6,ENE,31.0,ENE,NE,7.0,6.0,29.0,30.0,20.2,23.5,Yes,No
2421,2564,2016-03-07,MountGinini,14.7,25.8,0.0,E,37.0,W,E,7.0,6.0,10.0,33.0,20.1,24.9,No,No
2422,2565,2016-03-08,MountGinini,13.4,24.1,0.0,ENE,35.0,ENE,ENE,15.0,11.0,28.0,31.0,18.1,23.4,No,No
2423,2566,2016-03-09,MountGinini,10.6,23.6,0.0,NW,43.0,WNW,W,24.0,19.0,93.0,50.0,14.2,21.7,No,No
2424,2567,2016-03-10,MountGinini,14.0,22.1,0.0,ENE,37.0,WNW,NNE,9.0,7.0,61.0,62.0,17.2,20.2,No,Yes
2425,2568,2016-03-11,MountGinini,11.7,17.3,12.0,NNW,31.0,WNW,NW,17.0,9.0,95.0,94.0,11.7,16.0,Yes,Yes
2426,2569,2016-03-12,MountGinini,11.3,22.5,4.6,W,26.0,SSW,NNW,11.0,7.0,80.0,89.0,15.8,19.4,Yes,Yes
2427,2570,2016-03-13,MountGinini,12.5,21.9,7.4,WNW,26.0,NNW,WNW,7.0,11.0,83.0,55.0,16.5,21.0,Yes,No
2428,2571,2016-03-14,MountGinini,13.0,22.5,0.0,ENE,28.0,SW,SSW,7.0,11.0,72.0,47.0,15.5,20.4,No,Yes
2429,2572,2016-03-15,MountGinini,8.9,14.0,3.6,E,46.0,ESE,E,15.0,13.0,97.0,96.0,9.1,13.0,Yes,No
2430,2573,2016-03-16,MountGinini,7.3,15.3,0.2,E,46.0,ESE,E,7.0,15.0,97.0,84.0,7.9,14.1,No,No
2431,2574,2016-03-17,MountGinini,7.9,17.6,0.0,NE,28.0,NNE,NNE,9.0,9.0,97.0,68.0,10.6,14.0,No,Yes
2432,2575,2016-03-18,MountGinini,10.3,12.7,9.4,NW,85.0,NW,WSW,35.0,43.0,97.0,96.0,11.7,5.1,Yes,Yes
2433,2576,2016-03-19,MountGinini,0.0,11.0,13.2,WSW,46.0,S,E,13.0,4.0,95.0,60.0,1.7,8.8,Yes,No
2434,2577,2016-03-20,MountGinini,1.2,11.2,0.0,ESE,28.0,ESE,ESE,7.0,6.0,93.0,62.0,3.8,7.7,No,No
2435,2578,2016-03-21,MountGinini,1.5,11.2,0.4,SE,33.0,ESE,E,7.0,7.0,88.0,70.0,5.3,9.9,No,No
2436,2579,2016-03-22,MountGinini,2.5,13.4,0.2,SSE,39.0,SSE,S,15.0,2.0,93.0,63.0,5.1,10.6,No,No
2437,2580,2016-03-23,MountGinini,5.0,15.6,0.0,SW,33.0,SW,SW,19.0,11.0,85.0,47.0,8.1,14.1,No,No
2438,2581,2016-03-24,MountGinini,8.1,13.0,0.0,NW,28.0,S,NW,2.0,11.0,52.0,64.0,12.0,12.5,No,No
2439,2582,2016-03-25,MountGinini,7.7,15.0,1.0,NW,37.0,WSW,WSW,11.0,17.0,97.0,66.0,7.8,13.8,No,No
2440,2583,2016-03-26,MountGinini,7.3,17.1,0.4,WSW,43.0,WSW,WNW,11.0,11.0,60.0,48.0,8.8,16.3,No,No
2441,2584,2016-03-27,MountGinini,5.2,16.1,0.0,NE,28.0,NE,N,9.0,7.0,97.0,65.0,7.5,13.4,No,No
2442,2585,2016-03-28,MountGinini,7.5,14.8,0.0,NW,35.0,NNE,NW,15.0,17.0,97.0,68.0,8.8,13.5,No,No
2443,2586,2016-03-29,MountGinini,8.2,13.3,0.0,NE,26.0,ENE,NNE,11.0,11.0,98.0,94.0,8.4,9.7,No,No
2444,2587,2016-03-30,MountGinini,5.2,11.3,0.4,WSW,43.0,WSW,WSW,15.0,19.0,82.0,85.0,7.3,7.5,No,No
2445,2588,2016-03-31,MountGinini,4.7,14.0,0.0,SSW,33.0,W,W,6.0,7.0,78.0,70.0,8.6,12.0,No,No
2446,2589,2016-04-01,MountGinini,5.6,14.9,0.0,W,39.0,WNW,W,13.0,15.0,93.0,43.0,7.7,14.6,No,No
2447,2590,2016-04-02,MountGinini,6.8,15.5,0.0,WSW,50.0,SW,WSW,20.0,22.0,60.0,52.0,7.9,13.9,No,No
2448,2591,2016-04-03,MountGinini,5.5,15.2,0.0,NW,30.0,NNE,WNW,11.0,7.0,97.0,65.0,6.8,14.1,No,No
2449,2592,2016-04-04,MountGinini,6.7,15.5,0.0,NNE,33.0,NNE,WNW,9.0,13.0,97.0,64.0,8.8,14.1,No,No
2450,2593,2016-04-05,MountGinini,8.0,17.6,0.0,NW,54.0,NW,WNW,24.0,15.0,97.0,59.0,12.1,15.9,No,No
2451,2594,2016-04-06,MountGinini,11.2,18.8,0.0,WNW,63.0,WNW,WNW,15.0,26.0,55.0,34.0,13.5,18.2,No,No
2452,2595,2016-04-07,MountGinini,3.2,15.2,0.0,WSW,48.0,SSW,NW,9.0,7.0,34.0,47.0,9.4,14.8,No,No
2453,2596,2016-04-08,MountGinini,4.1,10.4,0.0,WNW,31.0,WNW,W,9.0,9.0,63.0,66.0,7.9,9.9,No,No
2454,2597,2016-04-09,MountGinini,4.5,14.3,0.0,NW,28.0,WNW,WNW,6.0,11.0,64.0,54.0,8.5,13.6,No,No
2455,2598,2016-04-10,MountGinini,4.4,12.8,0.0,SW,50.0,SW,W,19.0,19.0,62.0,69.0,7.8,10.6,No,No
2456,2599,2016-04-11,MountGinini,3.6,15.3,0.0,SW,44.0,SSW,SW,24.0,11.0,94.0,50.0,6.9,13.8,No,No
2457,2600,2016-04-12,MountGinini,4.0,13.7,0.0,NW,20.0,W,NW,4.0,9.0,95.0,67.0,8.4,11.2,No,No
2458,2601,2016-04-13,MountGinini,4.8,12.4,0.0,E,24.0,ENE,NNE,9.0,6.0,97.0,70.0,6.3,11.3,No,No
2459,2602,2016-04-14,MountGinini,5.0,15.2,0.0,WNW,26.0,NW,WSW,4.0,6.0,76.0,59.0,10.7,12.6,No,No
2460,2603,2016-04-15,MountGinini,7.6,16.1,0.0,W,39.0,W,W,19.0,13.0,70.0,61.0,11.0,13.6,No,No
2461,2604,2016-04-16,MountGinini,8.6,14.0,0.0,W,35.0,W,W,13.0,13.0,81.0,73.0,10.3,11.2,No,Yes
2462,2605,2016-04-17,MountGinini,6.1,11.1,1.6,SSW,43.0,ESE,ENE,6.0,7.0,97.0,94.0,7.0,9.6,Yes,No
2463,2606,2016-04-18,MountGinini,4.3,11.2,0.0,E,30.0,ENE,ENE,15.0,9.0,97.0,89.0,6.1,9.3,No,No
2464,2607,2016-04-19,MountGinini,5.0,14.4,0.0,WSW,17.0,SSW,W,9.0,4.0,70.0,57.0,9.3,13.8,No,No
2465,2608,2016-04-20,MountGinini,6.1,15.9,0.0,NW,24.0,NNE,NW,2.0,7.0,65.0,50.0,11.8,14.9,No,No
2466,2609,2016-04-21,MountGinini,8.0,15.6,0.0,W,33.0,WNW,WSW,15.0,17.0,74.0,64.0,10.0,12.7,No,Yes
2467,2610,2016-04-22,MountGinini,6.6,10.3,6.0,SSE,37.0,W,SW,13.0,9.0,97.0,96.0,7.3,8.9,Yes,Yes
2468,2611,2016-04-23,MountGinini,1.8,11.3,1.2,ESE,33.0,S,E,7.0,6.0,96.0,48.0,5.9,10.0,Yes,No
2469,2612,2016-04-24,MountGinini,2.3,12.8,0.0,E,31.0,E,ENE,13.0,7.0,75.0,64.0,8.6,10.7,No,No
2470,2613,2016-04-25,MountGinini,4.5,15.4,0.0,E,22.0,NW,N,9.0,4.0,36.0,52.0,10.7,14.6,No,No
2471,2614,2016-04-26,MountGinini,6.4,16.1,0.0,NE,30.0,NE,ENE,2.0,6.0,30.0,34.0,13.4,14.8,No,No
2472,2615,2016-04-27,MountGinini,4.7,14.1,0.0,NW,35.0,W,W,19.0,11.0,94.0,58.0,7.3,13.7,No,No
2473,2616,2016-04-28,MountGinini,7.3,14.7,0.0,WNW,43.0,W,NW,19.0,13.0,93.0,56.0,9.3,13.9,No,No
2474,2617,2016-04-29,MountGinini,8.5,13.1,0.0,NW,50.0,NNW,NW,15.0,19.0,86.0,78.0,9.7,11.3,No,Yes
2475,2618,2016-04-30,MountGinini,8.5,10.4,6.8,NW,44.0,WNW,W,13.0,13.0,97.0,97.0,10.0,10.0,Yes,Yes
2476,2619,2016-05-01,MountGinini,7.9,8.1,7.4,WNW,87.0,W,WSW,31.0,17.0,97.0,93.0,8.0,4.6,Yes,No
2477,2620,2016-05-02,MountGinini,-2.2,6.7,0.0,WSW,44.0,SW,W,13.0,19.0,91.0,77.0,0.3,3.9,No,No
2478,2621,2016-05-03,MountGinini,-0.5,7.1,0.0,W,81.0,W,WNW,26.0,33.0,97.0,86.0,2.3,5.7,No,No
2479,2622,2016-05-04,MountGinini,1.5,9.2,0.6,W,69.0,WSW,WNW,19.0,9.0,97.0,85.0,2.5,5.7,No,No
2480,2623,2016-05-05,MountGinini,0.1,12.7,0.2,WSW,39.0,WSW,WNW,15.0,11.0,46.0,59.0,9.2,11.9,No,No
2481,2624,2016-05-06,MountGinini,3.3,14.5,0.0,WSW,46.0,SW,W,20.0,11.0,97.0,45.0,6.7,13.3,No,No
2482,2625,2016-05-07,MountGinini,6.7,15.0,0.0,NNE,35.0,NNW,NNW,11.0,7.0,51.0,54.0,11.5,12.5,No,Yes
2483,2626,2016-05-08,MountGinini,6.6,10.0,1.6,N,56.0,N,NNW,19.0,20.0,98.0,98.0,7.9,7.7,Yes,Yes
2484,2627,2016-05-09,MountGinini,7.6,10.7,50.8,WNW,78.0,NNW,NNW,22.0,35.0,97.0,97.0,10.0,10.2,Yes,Yes
2485,2628,2016-05-10,MountGinini,4.3,5.6,27.6,NW,83.0,W,W,26.0,22.0,97.0,97.0,4.8,4.8,Yes,Yes
2486,2629,2016-05-11,MountGinini,-1.0,4.0,4.6,W,81.0,WSW,W,28.0,30.0,97.0,97.0,-0.1,0.6,Yes,Yes
2487,2630,2016-05-12,MountGinini,-0.2,6.7,4.2,WSW,78.0,W,W,33.0,28.0,97.0,97.0,4.0,6.1,Yes,No
2488,2631,2016-05-13,MountGinini,3.6,9.8,0.8,WSW,74.0,WSW,WSW,22.0,20.0,97.0,77.0,4.0,8.5,No,No
2489,2632,2016-05-14,MountGinini,3.3,12.8,0.0,WSW,48.0,W,W,13.0,19.0,25.0,32.0,9.8,10.8,No,No
2490,2633,2016-05-15,MountGinini,4.5,10.7,0.0,W,63.0,W,W,22.0,28.0,98.0,62.0,6.9,8.8,No,No
2491,2634,2016-05-16,MountGinini,2.8,10.1,0.0,WSW,67.0,W,W,17.0,17.0,67.0,68.0,5.6,7.6,No,No
2492,2635,2016-05-17,MountGinini,3.8,9.5,0.8,W,83.0,W,WSW,35.0,19.0,98.0,45.0,5.4,8.7,No,No
2493,2636,2016-05-18,MountGinini,3.0,9.7,0.0,SW,50.0,W,WSW,15.0,15.0,23.0,76.0,7.5,5.5,No,No
2494,2637,2016-05-19,MountGinini,0.1,4.1,0.0,WSW,85.0,WSW,W,30.0,28.0,96.0,97.0,2.0,2.7,No,No
2495,2638,2016-05-20,MountGinini,2.0,9.1,0.0,WSW,53.5,SW,SW,20.0,19.0,97.0,65.0,3.9,8.1,No,No
2496,2639,2016-05-21,MountGinini,3.6,13.0,0.0,WSW,22.0,WSW,W,7.0,11.0,37.0,32.0,9.1,11.1,No,No
2497,2640,2016-05-22,MountGinini,6.3,12.8,0.0,NW,50.0,WNW,W,15.0,15.0,53.0,58.0,8.5,11.1,No,Yes
2498,2641,2016-05-23,MountGinini,4.3,4.6,1.4,WSW,87.0,W,WSW,28.0,30.0,98.0,74.0,4.3,2.4,Yes,No
2499,2642,2016-05-24,MountGinini,-1.4,4.6,0.4,WSW,65.0,SW,SW,20.0,24.0,96.0,66.0,-0.7,4.2,No,No
2500,2643,2016-05-25,MountGinini,-1.6,5.7,0.0,SW,52.0,WSW,WSW,17.0,17.0,33.0,82.0,3.9,3.0,No,No
2501,2644,2016-05-26,MountGinini,0.2,2.6,0.8,WSW,59.0,NW,W,19.0,22.0,97.0,97.0,1.7,2.4,No,Yes
2502,2645,2016-05-27,MountGinini,-2.5,-0.1,3.6,WSW,65.0,WSW,WSW,26.0,28.0,96.0,96.0,-2.2,-1.4,Yes,Yes
2503,2646,2016-05-28,MountGinini,-3.4,4.1,1.4,WSW,44.0,SSW,SW,9.0,15.0,97.0,84.0,-0.1,0.7,Yes,No
2504,2647,2016-05-29,MountGinini,-3.5,3.8,0.2,SW,41.0,SW,WSW,19.0,9.0,96.0,69.0,-2.0,2.7,No,No
2505,2648,2016-05-30,MountGinini,-2.2,4.3,0.0,E,30.0,ESE,ENE,9.0,9.0,74.0,73.0,0.8,3.6,No,No
2506,2649,2016-05-31,MountGinini,-1.1,3.2,0.0,E,43.0,E,E,20.0,15.0,97.0,97.0,0.7,2.8,No,No
2507,2650,2016-06-01,MountGinini,0.7,4.0,0.2,ENE,37.0,ENE,ENE,17.0,7.0,96.0,97.0,1.7,2.9,No,No
2508,2651,2016-06-02,MountGinini,0.1,4.2,0.6,ESE,24.0,ESE,E,2.0,9.0,95.0,95.0,2.2,2.8,No,No
2509,2652,2016-06-03,MountGinini,-0.2,5.1,0.0,ENE,48.0,E,ENE,20.0,17.0,97.0,98.0,2.2,3.5,No,Yes
2510,2653,2016-06-04,MountGinini,2.1,7.0,10.4,ENE,81.0,E,ENE,28.0,44.0,97.0,97.0,5.0,5.7,Yes,Yes
2511,2654,2016-06-05,MountGinini,5.0,8.6,57.6,ENE,65.0,E,N,19.0,7.0,97.0,97.0,6.6,7.8,Yes,Yes
2512,2655,2016-06-06,MountGinini,0.3,1.7,78.2,WSW,59.0,SW,WSW,24.0,22.0,96.0,97.0,0.4,1.0,Yes,Yes
2513,2656,2016-06-07,MountGinini,-0.6,2.1,2.6,WSW,52.0,SW,WSW,0.0,0.0,96.0,96.0,-0.4,-0.1,Yes,Yes
2514,2657,2016-06-08,MountGinini,-0.4,4.6,4.6,WSW,57.0,W,W,31.0,20.0,96.0,96.0,1.1,2.2,Yes,Yes
2515,2658,2016-06-09,MountGinini,1.1,2.6,18.8,WNW,93.0,W,W,24.0,26.0,96.0,96.0,2.5,2.6,Yes,Yes
2516,2659,2016-06-10,MountGinini,1.2,3.3,9.6,WSW,69.0,WSW,W,26.0,19.0,96.0,97.0,1.9,1.1,Yes,No
2517,2660,2016-06-11,MountGinini,-1.4,4.5,0.2,WSW,69.0,W,SW,20.0,28.0,96.0,95.0,-0.5,-0.4,No,No
2518,2661,2016-06-12,MountGinini,-4.2,6.3,0.0,S,30.0,W,WSW,6.0,6.0,16.0,66.0,4.5,3.3,No,No
2519,2662,2016-06-13,MountGinini,-1.0,6.0,0.0,WNW,28.0,WNW,W,15.0,17.0,91.0,59.0,1.0,5.2,No,No
2520,2663,2016-06-14,MountGinini,-0.7,8.7,0.0,SW,41.0,WSW,SW,20.0,26.0,75.0,39.0,1.4,6.3,No,No
2521,2664,2016-06-15,MountGinini,1.4,9.8,0.0,WNW,22.0,NW,W,13.0,9.0,10.0,26.0,7.4,8.1,No,No
2522,2665,2016-06-16,MountGinini,-0.2,5.4,0.0,WNW,44.0,W,W,20.0,24.0,67.0,89.0,2.1,4.5,No,Yes
2523,2666,2016-06-17,MountGinini,1.1,5.2,2.8,NW,57.0,NW,WNW,22.0,11.0,98.0,98.0,4.3,4.7,Yes,Yes
2524,2667,2016-06-18,MountGinini,2.6,5.2,12.4,E,26.0,ESE,ESE,4.0,2.0,98.0,98.0,2.8,4.7,Yes,Yes
2525,2668,2016-06-19,MountGinini,2.8,4.8,1.8,ESE,70.0,ENE,E,22.0,22.0,98.0,98.0,4.2,4.2,Yes,Yes
